6.570929951976932637e-01,6.166592801513114397e-01,5.957602793053246026e-01,5.830944054328086601e-01,5.745330310585209377e-01,5.681834524215607640e-01,5.636163634951200097e-01,5.600017752970951612e-01,5.570441587709203946e-01,5.548540923736406949e-01,5.532953035073276959e-01,5.517510581009893444e-01,5.506960177909580034e-01,5.497355081329881044e-01,5.492082518734036078e-01,5.488813978526185799e-01,5.486652836988012982e-01,5.485559777465186526e-01,5.480490611974178083e-01,5.480026833488981231e-01,5.481340498294856589e-01,5.482596761085088977e-01,5.480456369202555411e-01,5.483055094479121205e-01,5.480241473080310621e-01,5.482510672370363158e-01,5.478357756251808208e-01,5.478955973333879959e-01,5.479833503483514390e-01,5.481928294586286832e-01,5.479420481097757589e-01,5.476748140716027891e-01,5.480213312407855586e-01,5.481396570809501378e-01,5.482495247635725821e-01,5.481395819139606163e-01,5.483735488055467844e-01,5.483008872706985892e-01,5.483629462801365984e-01,5.482134535453984103e-01,5.477724654477930111e-01,5.481365299682792180e-01,5.483328704479383253e-01,5.483205833645919958e-01,5.482273257356102825e-01,5.483958717740652355e-01,5.485016502416975026e-01,5.484104561287138635e-01,5.484487215411840699e-01,5.483527280741833376e-01
6.561976311033679288e-01,6.118682367030917613e-01,5.903021509181634041e-01,5.773758417160562706e-01,5.690703377745323088e-01,5.638384032421264180e-01,5.592946696010853147e-01,5.568906645332440952e-01,5.545295174158698659e-01,5.532651630879295013e-01,5.518081339443112743e-01,5.515643466925527205e-01,5.508288505482101804e-01,5.500284319177837222e-01,5.500603874354337286e-01,5.495106637955246009e-01,5.500773103690457244e-01,5.497279903174001614e-01,5.510707274688918522e-01,5.493653697349830667e-01,5.503135259064531049e-01,5.498223876126323573e-01,5.488867012684823798e-01,5.492908855566215331e-01,5.503583313412286904e-01,5.485851956715565025e-01,5.504003470366500839e-01,5.496224954238931870e-01,5.487698269872789414e-01,5.493305951472096105e-01,5.502307355976454595e-01,5.486002525700588439e-01,5.498156144125820877e-01,5.498469802049855693e-01,5.491757835500509222e-01,5.496515870781474300e-01,5.505932623592472153e-01,5.489542623421570511e-01,5.502077497345444490e-01,5.488332696932560761e-01,5.500181386962357255e-01,5.499194957420617813e-01,5.493235980163480026e-01,5.496962905611089134e-01,5.506248338496158024e-01,5.490414998240582545e-01,5.503900395805190193e-01,5.488954327691276669e-01,5.501796519175741196e-01,5.503158409588844169e-01
