5.792771676383795310e+00,-9.394457265150539700e-04,2.212545883789537003e-03,-1.380257220395242623e-01,3.749889395420718911e-03,4.936239505927798171e-02,-2.412789987523985408e-02,3.487885634098594062e-02,-1.894767962480832166e-02,-4.166681920057119931e-02,3.371647529394659806e-03,7.696617448202858203e-02,3.421438335003938458e-01
5.792421386624075019e+00,8.391551772557999042e-03,-1.383278289350326189e-03,-1.421803127430658620e-01,-1.231239044480925311e-04,5.206098425454055295e-02,-2.072026827649582625e-02,3.556846344479371036e-02,-1.944175858493523909e-02,-3.495878600535919783e-02,1.375676814839983837e-03,7.885101108201257591e-02,3.529458493828213639e-01
5.792143102831994739e+00,5.924328641323290019e-03,4.490930621817618845e-03,-1.472745722980324246e-01,6.674830277020118302e-03,5.479065929851165140e-02,-1.838327535565305662e-02,3.696951455490751076e-02,-1.857751577298535212e-02,-2.886943342934839354e-02,-1.278791586776253063e-03,7.946516467832105690e-02,3.628603890870594206e-01
5.791944538754433047e+00,4.218249873940205230e-03,-1.285104910386363104e-03,-1.508151161282389185e-01,8.021112355926498724e-04,5.628543950666925477e-02,-1.605223627428831526e-02,3.762541453336023384e-02,-1.854301979847144607e-02,-2.339413112862706590e-02,7.661722520736889523e-03,7.973559635061742978e-02,3.721562150535529523e-01
5.791766142655124128e+00,2.589991866745129483e-03,4.786801378289905727e-03,-1.544099066436858403e-01,-3.494549223682075906e-03,5.782143854200752497e-02,-1.333138118096846569e-02,3.818200762168340312e-02,-1.834629036325666554e-02,-1.716733166234683805e-02,4.305256553936977378e-03,7.996679831789320347e-02,3.802169959331812010e-01
5.791633589126193193e+00,6.685587178109448844e-04,-4.596381403923731346e-04,-1.578810246615547086e-01,1.910446093610275453e-03,5.874963305318220419e-02,-1.099405213270213295e-02,3.878095118184542167e-02,-1.800185108780749665e-02,-1.164523476844767785e-02,1.783016645150462681e-03,7.980649463451708336e-02,3.879436667362411995e-01
5.791526959149892129e+00,2.566616791223514955e-05,4.782085770538165546e-03,-1.599544485829011708e-01,-4.098321438764110369e-03,5.872215311674956056e-02,-8.291150649712527437e-03,3.852541930656379343e-02,-1.865989588651096459e-02,-5.743973108747806207e-03,2.055188158669508415e-05,7.994535059108100195e-02,3.950341331863453376e-01
5.791450976143872609e+00,-1.668007944365369321e-03,-1.211387076295520650e-03,-1.626801890020878327e-01,3.587541917181840539e-04,5.876090626554239527e-02,-6.273559718617733628e-03,3.893998636155596854e-02,-1.841650049789672616e-02,-4.682776696797036342e-04,-1.638522616093386923e-03,7.945624738090875661e-02,4.017127816822748665e-01
5.791386853485028574e+00,7.737614737306613630e-03,3.489221744374184503e-03,-1.642812319033032376e-01,-6.194736190714146030e-03,5.808494520765293545e-02,-3.908841390220598594e-03,3.865148803027064484e-02,-1.899859921198930601e-02,5.265540977548131829e-03,7.125275941769968792e-03,7.930011940681760962e-02,4.078105319381282734e-01
5.791351396824486741e+00,3.415312107743737752e-03,-3.353345197513604194e-03,-1.684513937257466065e-01,-1.005061939410323638e-03,5.881885088217073121e-02,-3.313635665971007612e-03,4.033423737634077993e-02,-1.674350674791126939e-02,-3.624412832227540820e-04,3.187818677899356690e-03,7.725767455395125827e-02,4.133998770966336167e-01
5.791301417916140615e+00,2.726863010425490709e-03,2.194797825006730534e-03,-1.696513356928001093e-01,2.813369958000942490e-03,5.907018506652970263e-02,-6.235820174637207031e-04,4.013230281929721505e-02,-1.680123035386155497e-02,6.951263002438381154e-03,6.685805253220486639e-04,7.715573800466718479e-02,4.172883038035405390e-01
5.791288066027767023e+00,1.302860927860106325e-03,-4.373625351431113285e-03,-1.708961979727854352e-01,-4.908386818040290714e-03,5.857711082509189232e-02,1.051930014764470862e-03,4.011530629157046557e-02,-1.668534424748813541e-02,2.637334184892405932e-03,-8.626670562815765258e-04,7.628954016656393222e-02,4.216924395970894635e-01
5.791247444097188612e+00,9.897532828016593776e-04,1.401767170857957066e-03,-1.718053051402193554e-01,-8.407165504524692287e-04,5.885414444638625148e-02,-6.318846800226755878e-03,3.993918282378865897e-02,-1.668611867701131138e-02,7.053740466709619485e-04,7.145133851921051625e-03,7.642852999722747620e-02,4.245731566056779038e-01
5.791224126846759468e+00,8.487526090705133520e-04,-3.126548744226594241e-03,-1.721770498915595748e-01,2.566416986369650204e-03,5.971544640461205755e-02,-2.340073651271580742e-03,3.995017505502466287e-02,-1.646955864136213574e-02,-5.033111831058262840e-04,4.183714606332039967e-03,7.657795354364499429e-02,4.261601121907994116e-01
5.791204938260280599e+00,1.318161950861521233e-03,2.846456758456938560e-03,-1.720247190307801488e-01,-4.673475243537865940e-03,6.035932612739074166e-02,1.373964554628079229e-03,3.961043984915618016e-02,-1.668761137299290889e-02,8.742693498929249643e-03,1.810692578377258010e-03,7.686214664317407574e-02,4.275268994451583149e-01
5.791204116704660620e+00,-1.539715733959777597e-04,-3.157137443291027114e-03,-1.734327375059410981e-01,-1.186132738000470095e-03,6.031554679748085679e-02,-6.596664891248596105e-03,3.998726880291745417e-02,-1.599381727467603931e-02,5.503500532604187895e-03,-3.887182674158851450e-04,7.607826161691981504e-02,4.302540616565945220e-01
5.791181039816708953e+00,1.098220891499471913e-02,2.835050243997899559e-03,-1.728582401389181233e-01,1.770677291689671563e-03,6.002170899298802514e-02,-1.942277854859284988e-03,3.921872931391367362e-02,-1.678016285501155239e-02,4.578005921415525051e-03,8.033362463538893522e-03,7.689787233897610319e-02,4.315704762024850094e-01
5.791198595667562010e+00,8.151605548732955911e-03,-3.550928292483429907e-03,-1.747246153293717796e-01,-5.167157714105963077e-03,6.155495419434815763e-02,1.735674284863470036e-04,4.060532684250994784e-02,-1.460747923560356404e-02,2.183294431836358459e-03,4.335751798036044033e-03,7.534376679157629708e-02,4.326082074860380100e-01
5.791179882569342574e+00,7.361720354544494874e-03,2.400270022354387793e-03,-1.755648307444876710e-01,-9.481593298158903782e-04,6.240375659837559680e-02,-6.675891200772804401e-03,4.070742149110179869e-02,-1.394454389640707032e-02,1.188151283574181852e-03,1.147573111887499088e-03,7.525022051283482283e-02,4.334324965641625504e-01
5.791174419684717023e+00,7.587801004830424176e-03,-2.566627215488296622e-03,-1.752451041314925795e-01,1.766159929070115764e-03,6.274606140458044434e-02,-2.225625459690648567e-03,4.033186949740363153e-02,-1.401076687876800890e-02,3.820280272453580647e-04,-6.281723809754404062e-04,7.563953333001831314e-02,4.338942174550624586e-01
5.791169647087214045e+00,7.980473730999269877e-03,2.943163810161570151e-03,-1.748223677867290771e-01,-5.833727004787652402e-03,6.305507846515391590e-02,1.651180405740027002e-03,3.986942807438956932e-02,-1.419927963880378285e-02,-2.002225825733029750e-04,7.785049515333519396e-03,7.593981610032708718e-02,4.343426273665043635e-01
5.791171339481520519e+00,6.440928855675621782e-03,-2.025577039223059456e-03,-1.760777047765415548e-01,-1.700108890031149129e-03,6.439680197698391395e-02,-5.627154711498822195e-03,4.054911390568802232e-02,-1.286043047130832999e-02,8.643423064084984619e-03,4.204991218228031069e-03,7.528236318023180662e-02,4.347020722534608583e-01
5.791161724938443278e+00,6.716781502014473187e-03,3.567866668548923953e-03,-1.758683683840689960e-01,1.313276041034740649e-03,6.352841017999107109e-02,-1.382179448931130858e-03,3.970701944668490052e-02,-1.350066149507544826e-02,6.707704579177272211e-03,1.752286876967128725e-03,7.559106393200622220e-02,4.360076677246617627e-01
5.791177415343799595e+00,6.117741990233489281e-03,-2.467073142871864695e-03,-1.759723909099708827e-01,-6.668799098931562155e-03,6.331627719331671400e-02,1.764609068977664608e-03,3.960009804821539026e-02,-1.331720316646591712e-02,4.526780171227652930e-03,2.923354467211213698e-05,7.517994001438788043e-02,4.370424117908461858e-01
5.791165234574639165e+00,5.915569314448413350e-03,3.248377786987811933e-03,-1.763517762153796464e-01,-2.802498064763913038e-03,6.349428191148571987e-02,-4.963937626918983603e-03,3.945608468966690929e-02,-1.311602123663752582e-02,3.509403837672289955e-03,-2.154007141368311038e-03,7.532134716479550740e-02,4.376412867680997687e-01
5.791165679900437624e+00,6.328209008963137962e-03,-1.991472096270782352e-03,-1.759059391193067423e-01,-1.894810052406872489e-04,6.348190419151650277e-02,-5.841235786369202571e-04,3.912678812457611593e-02,-1.327063910260131013e-02,2.672335350787956483e-03,6.709654256136661152e-03,7.574048923293318081e-02,4.378210622387177509e-01
5.791164551313536357e+00,6.161149105325923643e-03,3.786246586778242371e-03,-1.759509914715157719e-01,2.857302161291840493e-03,6.408731769668762901e-02,3.096356818637225911e-03,3.909872445249692324e-02,-1.295857517556311088e-02,2.060251434477941828e-03,3.609124480842614002e-03,7.565325579600865047e-02,4.377412658501510512e-01
5.791185097358672706e+00,5.564046642440395596e-03,-2.037980307674536889e-03,-1.760011821595959536e-01,-5.314555786876886886e-03,6.454229164232844207e-02,-4.162920331786027980e-03,3.922793931302996639e-02,-1.251525139816317932e-02,6.602794837013066000e-04,1.625803202629212338e-03,7.509787993933128569e-02,4.380216144865434202e-01
5.791164929698621400e+00,6.458635271873269454e-03,4.419609250558422658e-03,-1.755654704945648625e-01,-1.611545327066959271e-03,6.480000760468698773e-02,6.547296350094874290e-04,3.873417794585302248e-02,-1.283732543196267062e-02,8.205281581308726015e-04,-5.916791509571117311e-04,7.594443483394335004e-02,4.376833545208557164e-01
5.791177309019531094e+00,6.132160996114325788e-03,-1.253171463571315855e-03,-1.756511886892219432e-01,8.525261271211449256e-04,6.516556074863036341e-02,-6.087814398715977321e-03,3.885549245810684948e-02,-1.245719178721035707e-02,-2.655787368536770710e-04,8.008808987476245811e-03,7.574142836213916541e-02,4.378440170917034524e-01
5.791169063619671320e+00,6.846924307764823067e-03,5.046793220583259063e-03,-1.750682540441516610e-01,-6.243920873836336649e-03,6.562313801309001271e-02,-1.118147745577393985e-03,3.847138335099785367e-02,-1.266635958694304655e-02,9.830406611879817513e-03,4.934070777842646666e-03,7.623221320900092079e-02,4.372204995116577564e-01
5.791180004433047479e+00,5.296579491622326226e-03,-9.863821452104062568e-04,-1.762952100049382798e-01,-2.686370918206646991e-03,6.522965947751789562e-02,1.672134736283999081e-03,3.885492951095192299e-02,-1.191943297348936268e-02,6.845356675511053701e-03,2.175867201597510552e-03,7.542791605524548637e-02,4.385488023627907572e-01
5.791178375466693673e+00,5.252896539043178104e-03,4.267831073368405677e-03,-1.763434951690822095e-01,2.373374955144543462e-04,6.475631252324767773e-02,-5.078203682255135951e-03,3.848487987092377022e-02,-1.212273485887582769e-02,5.198653861206637382e-03,6.440643855214287644e-05,7.538494353878567866e-02,4.393130221222100729e-01
5.791185330306315215e+00,5.697644502785116465e-03,-1.284078319594099578e-03,-1.757409967746126067e-01,-7.781832344375717858e-03,6.440408426518262619e-02,-7.043009417394977337e-04,3.812817764542645455e-02,-1.243730016433979360e-02,4.002145201271165020e-03,-1.182872375742455122e-03,7.564701850493094071e-02,4.394538646940839288e-01
5.791171696550833303e+00,5.790037481465869391e-03,4.445755345702539531e-03,-1.759732365494922901e-01,-3.852542240735750377e-03,6.455269382083840546e-02,3.156908478813680481e-03,3.809512742344139946e-02,-1.227161437851318967e-02,3.384432613583885675e-03,6.876341618162715684e-03,7.596506380545359205e-02,4.394956779163529115e-01
5.791183408343195005e+00,4.634844744055777004e-03,-1.002902562246811569e-03,-1.767569160445364995e-01,-5.907024075927722745e-04,6.527475563827719873e-02,-4.124076379090612157e-03,3.865751716022207407e-02,-1.131965766052614973e-02,1.974809962350386125e-03,3.845054241934063588e-03,7.525379273378833556e-02,4.395644885046566808e-01
5.791173161036926587e+00,5.811374155075862968e-03,5.130784866321784488e-03,-1.758213902117726213e-01,2.076046482034143298e-03,6.519109521396342088e-02,7.571873930247632195e-04,3.795148592927242298e-02,-1.201114047259736403e-02,1.901278416755566424e-03,1.674127749073902813e-03,7.597451723773100685e-02,4.391518852891387881e-01
5.791192411800476947e+00,5.560775317072221349e-03,-7.984526084582627831e-04,-1.756575296600604574e-01,-6.179640984135516268e-03,6.542081261655877111e-02,-5.989150247590563879e-03,3.805470045170968735e-02,-1.175980894563759260e-02,6.648782536907284040e-04,1.489273864013452523e-04,7.562221006048876204e-02,4.391696632527829491e-01
5.791172251156609718e+00,6.552080485459308226e-03,5.479753471451999369e-03,-1.752020882121546053e-01,-2.471157245527011350e-03,6.555919818992135550e-02,-8.644424150732708811e-04,3.766371158529534940e-02,-1.209772956749467950e-02,8.723266824515673538e-04,-1.773452943686186717e-03,7.651273534517129271e-02,4.386320746051516339e-01
5.791184558800669180e+00,6.257939516698878685e-03,-3.595651594768232984e-04,-1.753177981674326480e-01,3.049469611277663000e-05,6.583183070373432866e-02,2.620766620824648268e-03,3.789709040359590803e-02,-1.170545415615711383e-02,-2.069619501150509518e-04,7.044760270317303869e-03,7.630743956049117205e-02,4.386394780568372842e-01
